Frequency (MHz),CISPR11_RE_CLASS_B_Group_1,CISPR11_RE_CLASS_B_Group_1_Important,CISPR11_RE_CLASS_A_Group_1_up_to_20kVA]
751.7697637,47,,57
751.8297662,47,,57
751.8897687,47,,57
751.9497711,47,,57
752.0097736,47,,57
752.0697761,47,,57
752.1297785,47,,57
752.189781,47,,57
752.2497835,47,,57
752.309786,47,,57
752.3697884,47,,57
752.4297909,47,,57
752.4897934,47,,57
752.5497959,47,,57
752.6097983,47,,57
752.6698008,47,,57
752.7298033,47,,57
752.7898058,47,,57
752.8498082,47,,57
752.9098107,47,,57
752.9698132,47,,57
753.0298157,47,,57
753.0898181,47,,57
753.1498206,47,,57
753.2098231,47,,57
753.2698256,47,,57
753.329828,47,,57
753.3898305,47,,57
753.449833,47,,57
753.5098355,47,,57
753.5698379,47,,57
753.6298404,47,,57
753.6898429,47,,57
753.7498454,47,,57
753.8098478,47,,57
753.8698503,47,,57
753.9298528,47,,57
753.9898553,47,,57
754.0498577,47,,57
754.1098602,47,,57
754.1698627,47,,57
754.2298651,47,,57
754.2898676,47,,57
754.3498701,47,,57
754.4098726,47,,57
754.469875,47,,57
754.5298775,47,,57
754.58988,47,,57
754.6498825,47,,57
754.7098849,47,,57
754.7698874,47,,57
754.8298899,47,,57
754.8898924,47,,57
754.9498948,47,,57
755.0098973,47,,57
755.0698998,47,,57
755.1299023,47,,57
755.1899047,47,,57
755.2499072,47,,57
755.3099097,47,,57
755.3699122,47,,57
755.4299146,47,,57
755.4899171,47,,57
755.5499196,47,,57
755.6099221,47,,57
755.6699245,47,,57
755.729927,47,,57
755.7899295,47,,57
755.849932,47,,57
755.9099344,47,,57
755.9699369,47,,57
756.0299394,47,,57
756.0899419,47,,57
756.1499443,47,,57
756.2099468,47,,57
756.2699493,47,,57
756.3299518,47,,57
756.3899542,47,,57
756.4499567,47,,57
756.5099592,47,,57
756.5699616,47,,57
756.6299641,47,,57
756.6899666,47,,57
756.7499691,47,,57
756.8099715,47,,57
756.869974,47,,57
756.9299765,47,,57
756.989979,47,,57
757.0499814,47,,57
757.1099839,47,,57
757.1699864,47,,57
757.2299889,47,,57
757.2899913,47,,57
757.3499938,47,,57
757.4099963,47,,57
757.4699988,47,,57
757.5300012,47,,57
757.5900037,47,,57
757.6500062,47,,57
757.7100087,47,,57
757.7700111,47,,57
757.8300136,47,,57
757.8900161,47,,57
757.9500186,47,,57
758.010021,47,,57
758.0700235,47,,57
758.130026,47,,57
758.1900285,47,,57
758.2500309,47,,57
758.3100334,47,,57
758.3700359,47,,57
758.4300384,47,,57
758.4900408,47,,57
758.5500433,47,,57
758.6100458,47,,57
758.6700482,47,,57
758.7300507,47,,57
758.7900532,47,,57
758.8500557,47,,57
758.9100581,47,,57
758.9700606,47,,57
759.0300631,47,,57
759.0900656,47,,57
759.150068,47,,57
759.2100705,47,,57
759.270073,47,,57
759.3300755,47,,57
759.3900779,47,,57
759.4500804,47,,57
759.5100829,47,,57
759.5700854,47,,57
759.6300878,47,,57
759.6900903,47,,57
759.7500928,47,,57
759.8100953,47,,57
759.8700977,47,,57
759.9301002,47,,57
759.9901027,47,,57
760.0501052,47,,57
760.1101076,47,,57
760.1701101,47,,57
760.2301126,47,,57
760.2901151,47,,57
760.3501175,47,,57
760.41012,47,,57
760.4701225,47,,57
760.530125,47,,57
760.5901274,47,,57
760.6501299,47,,57
760.7101324,47,,57
760.7701349,47,,57
760.8301373,47,,57
760.8901398,47,,57
760.9501423,47,,57
761.0101447,47,,57
761.0701472,47,,57
761.1301497,47,,57
761.1901522,47,,57
761.2501546,47,,57
761.3101571,47,,57
761.3701596,47,,57
761.4301621,47,,57
761.4901645,47,,57
761.550167,47,,57
761.6101695,47,,57
761.670172,47,,57
761.7301744,47,,57
761.7901769,47,,57
761.8501794,47,,57
761.9101819,47,,57
761.9701843,47,,57
762.0301868,47,,57
762.0901893,47,,57
762.1501918,47,,57
762.2101942,47,,57
762.2701967,47,,57
762.3301992,47,,57
762.3902017,47,,57
762.4502041,47,,57
762.5102066,47,,57
762.5702091,47,,57
762.6302116,47,,57
762.690214,47,,57
762.7502165,47,,57
762.810219,47,,57
762.8702215,47,,57
762.9302239,47,,57
762.9902264,47,,57
763.0502289,47,,57
763.1102313,47,,57
763.1702338,47,,57
763.2302363,47,,57
763.2902388,47,,57
763.3502412,47,,57
763.4102437,47,,57
763.4702462,47,,57
763.5302487,47,,57
763.5902511,47,,57
763.6502536,47,,57
763.7102561,47,,57
763.7702586,47,,57
763.830261,47,,57
763.8902635,47,,57
763.950266,47,,57
764.0102685,47,,57
764.0702709,47,,57
764.1302734,47,,57
764.1902759,47,,57
764.2502784,47,,57
764.3102808,47,,57
764.3702833,47,,57
764.4302858,47,,57
764.4902883,47,,57
764.5502907,47,,57
764.6102932,47,,57
764.6702957,47,,57
764.7302982,47,,57
764.7903006,47,,57
764.8503031,47,,57
764.9103056,47,,57
764.9703081,47,,57
765.0303105,47,,57
765.090313,47,,57
765.1503155,47,,57
765.210318,47,,57
765.2703204,47,,57
765.3303229,47,,57
765.3903254,47,,57
765.4503278,47,,57
765.5103303,47,,57
765.5703328,47,,57
765.6303353,47,,57
765.6903377,47,,57
765.7503402,47,,57
765.8103427,47,,57
765.8703452,47,,57
765.9303476,47,,57
765.9903501,47,,57
766.0503526,47,,57
766.1103551,47,,57
766.1703575,47,,57
766.23036,47,,57
766.2903625,47,,57
766.350365,47,,57
766.4103674,47,,57
766.4703699,47,,57
766.5303724,47,,57
766.5903749,47,,57
766.6503773,47,,57
766.7103798,47,,57
766.7703823,47,,57
766.8303848,47,,57
766.8903872,47,,57
766.9503897,47,,57
767.0103922,47,,57
767.0703947,47,,57
767.1303971,47,,57
767.1903996,47,,57
767.2504021,47,,57
767.3104046,47,,57
767.370407,47,,57
767.4304095,47,,57
767.490412,47,,57
767.5504145,47,,57
767.6104169,47,,57
767.6704194,47,,57
767.7304219,47,,57
767.7904243,47,,57
767.8504268,47,,57
767.9104293,47,,57
767.9704318,47,,57
768.0304342,47,,57
768.0904367,47,,57
768.1504392,47,,57
768.2104417,47,,57
768.2704441,47,,57
768.3304466,47,,57
768.3904491,47,,57
768.4504516,47,,57
768.510454,47,,57
768.5704565,47,,57
768.630459,47,,57
768.6904615,47,,57
768.7504639,47,,57
768.8104664,47,,57
768.8704689,47,,57
768.9304714,47,,57
768.9904738,47,,57
769.0504763,47,,57
769.1104788,47,,57
769.1704813,47,,57
769.2304837,47,,57
769.2904862,47,,57
769.3504887,47,,57
769.4104912,47,,57
769.4704936,47,,57
769.5304961,47,,57
769.5904986,47,,57
769.6505011,47,,57
769.7105035,47,,57
769.770506,47,,57
769.8305085,47,,57
769.8905109,47,,57
769.9505134,47,,57
770.0105159,47,,57
770.0705184,47,,57
770.1305208,47,,57
770.1905233,47,,57
770.2505258,47,,57
770.3105283,47,,57
770.3705307,47,,57
770.4305332,47,,57
770.4905357,47,,57
770.5505382,47,,57
770.6105406,47,,57
770.6705431,47,,57
770.7305456,47,,57
770.7905481,47,,57
770.8505505,47,,57
770.910553,47,,57
770.9705555,47,,57
771.030558,47,,57
771.0905604,47,,57
771.1505629,47,,57
771.2105654,47,,57
771.2705679,47,,57
771.3305703,47,,57
771.3905728,47,,57
771.4505753,47,,57
771.5105778,47,,57
771.5705802,47,,57
771.6305827,47,,57
771.6905852,47,,57
771.7505877,47,,57
771.8105901,47,,57
771.8705926,47,,57
771.9305951,47,,57
771.9905976,47,,57
772.0506,47,,57
772.1106025,47,,57
772.170605,47,,57
772.2306074,47,,57
772.2906099,47,,57
772.3506124,47,,57
772.4106149,47,,57
772.4706173,47,,57
772.5306198,47,,57
772.5906223,47,,57
772.6506248,47,,57
772.7106272,47,,57
772.7706297,47,,57
772.8306322,47,,57
772.8906347,47,,57
772.9506371,47,,57
773.0106396,47,,57
773.0706421,47,,57
773.1306446,47,,57
773.190647,47,,57
773.2506495,47,,57
773.310652,47,,57
773.3706545,47,,57
773.4306569,47,,57
773.4906594,47,,57
773.5506619,47,,57
773.6106644,47,,57
773.6706668,47,,57
773.7306693,47,,57
773.7906718,47,,57
773.8506743,47,,57
773.9106767,47,,57
773.9706792,47,,57
774.0306817,47,,57
774.0906842,47,,57
774.1506866,47,,57
774.2106891,47,,57
774.2706916,47,,57
774.330694,47,,57
774.3906965,47,,57
774.450699,47,,57
774.5107015,47,,57
774.5707039,47,,57
774.6307064,47,,57
774.6907089,47,,57
774.7507114,47,,57
774.8107138,47,,57
774.8707163,47,,57
774.9307188,47,,57
774.9907213,47,,57
775.0507237,47,,57
775.1107262,47,,57
775.1707287,47,,57
775.2307312,47,,57
775.2907336,47,,57
775.3507361,47,,57
775.4107386,47,,57
775.4707411,47,,57
775.5307435,47,,57
775.590746,47,,57
775.6507485,47,,57
775.710751,47,,57
775.7707534,47,,57
775.8307559,47,,57
775.8907584,47,,57
775.9507609,47,,57
776.0107633,47,,57
776.0707658,47,,57
776.1307683,47,,57
776.1907708,47,,57
776.2507732,47,,57
776.3107757,47,,57
776.3707782,47,,57
776.4307807,47,,57
776.4907831,47,,57
776.5507856,47,,57
776.6107881,47,,57
776.6707905,47,,57
776.730793,47,,57
776.7907955,47,,57
776.850798,47,,57
776.9108004,47,,57
776.9708029,47,,57
777.0308054,47,,57
777.0908079,47,,57
777.1508103,47,,57
777.2108128,47,,57
777.2708153,47,,57
777.3308178,47,,57
777.3908202,47,,57
777.4508227,47,,57
777.5108252,47,,57
777.5708277,47,,57
777.6308301,47,,57
777.6908326,47,,57
777.7508351,47,,57
777.8108376,47,,57
777.87084,47,,57
777.9308425,47,,57
777.990845,47,,57
778.0508475,47,,57
778.1108499,47,,57
778.1708524,47,,57
778.2308549,47,,57
778.2908574,47,,57
778.3508598,47,,57
778.4108623,47,,57
778.4708648,47,,57
778.5308673,47,,57
778.5908697,47,,57
778.6508722,47,,57
778.7108747,47,,57
778.7708771,47,,57
778.8308796,47,,57
778.8908821,47,,57
778.9508846,47,,57
779.010887,47,,57
779.0708895,47,,57
779.130892,47,,57
779.1908945,47,,57
779.2508969,47,,57
779.3108994,47,,57
779.3709019,47,,57
779.4309044,47,,57
779.4909068,47,,57
779.5509093,47,,57
779.6109118,47,,57
779.6709143,47,,57
779.7309167,47,,57
779.7909192,47,,57
779.8509217,47,,57
779.9109242,47,,57
779.9709266,47,,57
780.0309291,47,,57
780.0909316,47,,57
780.1509341,47,,57
780.2109365,47,,57
780.270939,47,,57
780.3309415,47,,57
780.390944,47,,57
780.4509464,47,,57
780.5109489,47,,57
780.5709514,47,,57
780.6309539,47,,57
780.6909563,47,,57
780.7509588,47,,57
780.8109613,47,,57
780.8709638,47,,57
780.9309662,47,,57
780.9909687,47,,57
781.0509712,47,,57
781.1109736,47,,57
781.1709761,47,,57
781.2309786,47,,57
781.2909811,47,,57
781.3509835,47,,57
781.410986,47,,57
781.4709885,47,,57
781.530991,47,,57
781.5909934,47,,57
781.6509959,47,,57
781.7109984,47,,57
781.7710009,47,,57
781.8310033,47,,57
781.8910058,47,,57
781.9510083,47,,57
782.0110108,47,,57
782.0710132,47,,57
782.1310157,47,,57
782.1910182,47,,57
782.2510207,47,,57
782.3110231,47,,57
782.3710256,47,,57
782.4310281,47,,57
782.4910306,47,,57
782.551033,47,,57
782.6110355,47,,57
782.671038,47,,57
782.7310405,47,,57
782.7910429,47,,57
782.8510454,47,,57
782.9110479,47,,57
782.9710504,47,,57
783.0310528,47,,57
783.0910553,47,,57
783.1510578,47,,57
783.2110602,47,,57
783.2710627,47,,57
783.3310652,47,,57
783.3910677,47,,57
783.4510701,47,,57
783.5110726,47,,57
783.5710751,47,,57
783.6310776,47,,57
783.69108,47,,57
783.7510825,47,,57
783.811085,47,,57
783.8710875,47,,57
783.9310899,47,,57
783.9910924,47,,57
784.0510949,47,,57
784.1110974,47,,57
784.1710998,47,,57
784.2311023,47,,57
784.2911048,47,,57
784.3511073,47,,57
784.4111097,47,,57
784.4711122,47,,57
784.5311147,47,,57
784.5911172,47,,57
784.6511196,47,,57
784.7111221,47,,57
784.7711246,47,,57
784.8311271,47,,57
784.8911295,47,,57
784.951132,47,,57
785.0111345,47,,57
785.071137,47,,57
785.1311394,47,,57
785.1911419,47,,57
785.2511444,47,,57
785.3111469,47,,57
785.3711493,47,,57
785.4311518,47,,57
785.4911543,47,,57
785.5511567,47,,57
785.6111592,47,,57
785.6711617,47,,57
785.7311642,47,,57
785.7911666,47,,57
785.8511691,47,,57
785.9111716,47,,57
785.9711741,47,,57
786.0311765,47,,57
786.091179,47,,57
786.1511815,47,,57
786.211184,47,,57
786.2711864,47,,57
786.3311889,47,,57
786.3911914,47,,57
786.4511939,47,,57
786.5111963,47,,57
786.5711988,47,,57
786.6312013,47,,57
786.6912038,47,,57
786.7512062,47,,57
786.8112087,47,,57
786.8712112,47,,57
786.9312137,47,,57
786.9912161,47,,57
787.0512186,47,,57
787.1112211,47,,57
787.1712236,47,,57
787.231226,47,,57
787.2912285,47,,57
787.351231,47,,57
787.4112335,47,,57
787.4712359,47,,57
787.5312384,47,,57
787.5912409,47,,57
787.6512434,47,,57
787.7112458,47,,57
787.7712483,47,,57
787.8312508,47,,57
787.8912532,47,,57
787.9512557,47,,57
788.0112582,47,,57
788.0712607,47,,57
788.1312631,47,,57
788.1912656,47,,57
788.2512681,47,,57
788.3112706,47,,57
788.371273,47,,57
788.4312755,47,,57
788.491278,47,,57
788.5512805,47,,57
788.6112829,47,,57
788.6712854,47,,57
788.7312879,47,,57
788.7912904,47,,57
788.8512928,47,,57
788.9112953,47,,57
788.9712978,47,,57
789.0313003,47,,57
789.0913027,47,,57
789.1513052,47,,57
789.2113077,47,,57
789.2713102,47,,57
789.3313126,47,,57
789.3913151,47,,57
789.4513176,47,,57
789.5113201,47,,57
789.5713225,47,,57
789.631325,47,,57
789.6913275,47,,57
789.75133,47,,57
789.8113324,47,,57
789.8713349,47,,57
789.9313374,47,,57
789.9913398,47,,57
790.0513423,47,,57
790.1113448,47,,57
790.1713473,47,,57
790.2313497,47,,57
790.2913522,47,,57
790.3513547,47,,57
790.4113572,47,,57
790.4713596,47,,57
790.5313621,47,,57
790.5913646,47,,57
790.6513671,47,,57
790.7113695,47,,57
790.771372,47,,57
790.8313745,47,,57
790.891377,47,,57
790.9513794,47,,57
791.0113819,47,,57
791.0713844,47,,57
791.1313869,47,,57
791.1913893,47,,57
791.2513918,47,,57
791.3113943,47,,57
791.3713968,47,,57
791.4313992,47,,57
791.4914017,47,,57
791.5514042,47,,57
791.6114067,47,,57
791.6714091,47,,57
791.7314116,47,,57
791.7914141,47,,57
791.8514166,47,,57
791.911419,47,,57
791.9714215,47,,57
792.031424,47,,57
792.0914265,47,,57
792.1514289,47,,57
792.2114314,47,,57
792.2714339,47,,57
792.3314363,47,,57
792.3914388,47,,57
792.4514413,47,,57
792.5114438,47,,57
792.5714462,47,,57
792.6314487,47,,57
792.6914512,47,,57
792.7514537,47,,57
792.8114561,47,,57
792.8714586,47,,57
792.9314611,47,,57
792.9914636,47,,57
793.051466,47,,57
793.1114685,47,,57
793.171471,47,,57
793.2314735,47,,57
793.2914759,47,,57
793.3514784,47,,57
793.4114809,47,,57
793.4714834,47,,57
793.5314858,47,,57
793.5914883,47,,57
793.6514908,47,,57
793.7114933,47,,57
793.7714957,47,,57
793.8314982,47,,57
793.8915007,47,,57
793.9515032,47,,57
794.0115056,47,,57
794.0715081,47,,57
794.1315106,47,,57
794.1915131,47,,57
794.2515155,47,,57
794.311518,47,,57
794.3715205,47,,57
794.4315229,47,,57
794.4915254,47,,57
794.5515279,47,,57
794.6115304,47,,57
794.6715328,47,,57
794.7315353,47,,57
794.7915378,47,,57
794.8515403,47,,57
794.9115427,47,,57
794.9715452,47,,57
795.0315477,47,,57
795.0915502,47,,57
795.1515526,47,,57
795.2115551,47,,57
795.2715576,47,,57
795.3315601,47,,57
795.3915625,47,,57
795.451565,47,,57
795.5115675,47,,57
795.57157,47,,57
795.6315724,47,,57
795.6915749,47,,57
795.7515774,47,,57
795.8115799,47,,57
795.8715823,47,,57
795.9315848,47,,57
795.9915873,47,,57
796.0515898,47,,57
796.1115922,47,,57
796.1715947,47,,57
796.2315972,47,,57
796.2915997,47,,57
796.3516021,47,,57
796.4116046,47,,57
796.4716071,47,,57
796.5316096,47,,57
796.591612,47,,57
796.6516145,47,,57
796.711617,47,,57
796.7716194,47,,57
796.8316219,47,,57
796.8916244,47,,57
796.9516269,47,,57
797.0116293,47,,57
797.0716318,47,,57
797.1316343,47,,57
797.1916368,47,,57
797.2516392,47,,57
797.3116417,47,,57
797.3716442,47,,57
797.4316467,47,,57
797.4916491,47,,57
797.5516516,47,,57
797.6116541,47,,57
797.6716566,47,,57
797.731659,47,,57
797.7916615,47,,57
797.851664,47,,57
797.9116665,47,,57
797.9716689,47,,57
798.0316714,47,,57
798.0916739,47,,57
798.1516764,47,,57
798.2116788,47,,57
798.2716813,47,,57
798.3316838,47,,57
798.3916863,47,,57
798.4516887,47,,57
798.5116912,47,,57
798.5716937,47,,57
798.6316962,47,,57
798.6916986,47,,57
798.7517011,47,,57
798.8117036,47,,57
798.871706,47,,57
798.9317085,47,,57
798.991711,47,,57
799.0517135,47,,57
799.1117159,47,,57
799.1717184,47,,57
799.2317209,47,,57
799.2917234,47,,57
799.3517258,47,,57
799.4117283,47,,57
799.4717308,47,,57
799.5317333,47,,57
799.5917357,47,,57
799.6517382,47,,57
799.7117407,47,,57
799.7717432,47,,57
799.8317456,47,,57
799.8917481,47,,57
799.9517506,47,,57
800.0117531,47,,57
800.0717555,47,,57
800.131758,47,,57
800.1917605,47,,57
800.251763,47,,57
800.3117654,47,,57
800.3717679,47,,57
800.4317704,47,,57
800.4917729,47,,57
800.5517753,47,,57
800.6117778,47,,57
800.6717803,47,,57
800.7317828,47,,57
800.7917852,47,,57
800.8517877,47,,57
800.9117902,47,,57
800.9717927,47,,57
801.0317951,47,,57
801.0917976,47,,57
801.1518001,47,,57
801.2118025,47,,57
801.271805,47,,57
801.3318075,47,,57
801.39181,47,,57
801.4518124,47,,57
801.5118149,47,,57
801.5718174,47,,57
801.6318199,47,,57
801.6918223,47,,57
801.7518248,47,,57
801.8118273,47,,57
801.8718298,47,,57
801.9318322,47,,57
801.9918347,47,,57
802.0518372,47,,57
802.1118397,47,,57
802.1718421,47,,57
802.2318446,47,,57
802.2918471,47,,57
802.3518496,47,,57
802.411852,47,,57
802.4718545,47,,57
802.531857,47,,57
802.5918595,47,,57
802.6518619,47,,57
802.7118644,47,,57
802.7718669,47,,57
802.8318694,47,,57
802.8918718,47,,57
802.9518743,47,,57
803.0118768,47,,57
803.0718793,47,,57
803.1318817,47,,57
803.1918842,47,,57
803.2518867,47,,57
803.3118892,47,,57
803.3718916,47,,57
803.4318941,47,,57
803.4918966,47,,57
803.551899,47,,57
803.6119015,47,,57
803.671904,47,,57
803.7319065,47,,57
803.7919089,47,,57
803.8519114,47,,57
803.9119139,47,,57
803.9719164,47,,57
804.0319188,47,,57
804.0919213,47,,57
804.1519238,47,,57
804.2119263,47,,57
804.2719287,47,,57
804.3319312,47,,57
804.3919337,47,,57
804.4519362,47,,57
804.5119386,47,,57
804.5719411,47,,57
804.6319436,47,,57
804.6919461,47,,57
804.7519485,47,,57
804.811951,47,,57
804.8719535,47,,57
804.931956,47,,57
804.9919584,47,,57
805.0519609,47,,57
805.1119634,47,,57
805.1719659,47,,57
805.2319683,47,,57
805.2919708,47,,57
805.3519733,47,,57
805.4119758,47,,57
805.4719782,47,,57
805.5319807,47,,57
805.5919832,47,,57
805.6519856,47,,57
805.7119881,47,,57
805.7719906,47,,57
805.8319931,47,,57
805.8919955,47,,57
805.951998,47,,57
806.0120005,47,,57
806.072003,47,,57
806.1320054,47,,57
806.1920079,47,,57
806.2520104,47,,57
806.3120129,47,,57
806.3720153,47,,57
806.4320178,47,,57
806.4920203,47,,57
806.5520228,47,,57
806.6120252,47,,57
806.6720277,47,,57
806.7320302,47,,57
806.7920327,47,,57
806.8520351,47,,57
806.9120376,47,,57
806.9720401,47,,57
807.0320426,47,,57
807.092045,47,,57
807.1520475,47,,57
807.21205,47,,57
807.2720525,47,,57
807.3320549,47,,57
807.3920574,47,,57
807.4520599,47,,57
807.5120624,47,,57
807.5720648,47,,57
807.6320673,47,,57
807.6920698,47,,57
807.7520723,47,,57
807.8120747,47,,57
807.8720772,47,,57
807.9320797,47,,57
807.9920821,47,,57
808.0520846,47,,57
808.1120871,47,,57
808.1720896,47,,57
808.232092,47,,57
808.2920945,47,,57
808.352097,47,,57
808.4120995,47,,57
808.4721019,47,,57
808.5321044,47,,57
808.5921069,47,,57
808.6521094,47,,57
808.7121118,47,,57
808.7721143,47,,57
808.8321168,47,,57
808.8921193,47,,57
808.9521217,47,,57
809.0121242,47,,57
809.0721267,47,,57
809.1321292,47,,57
809.1921316,47,,57
809.2521341,47,,57
809.3121366,47,,57
809.3721391,47,,57
809.4321415,47,,57
809.492144,47,,57
809.5521465,47,,57
809.612149,47,,57
809.6721514,47,,57
809.7321539,47,,57
809.7921564,47,,57
809.8521589,47,,57
809.9121613,47,,57
809.9721638,47,,57
810.0321663,47,,57
810.0921687,47,,57
810.1521712,47,,57
810.2121737,47,,57
810.2721762,47,,57
810.3321786,47,,57
810.3921811,47,,57
810.4521836,47,,57
810.5121861,47,,57
810.5721885,47,,57
810.632191,47,,57
810.6921935,47,,57
810.752196,47,,57
810.8121984,47,,57
810.8722009,47,,57
810.9322034,47,,57
810.9922059,47,,57
811.0522083,47,,57
811.1122108,47,,57
811.1722133,47,,57
811.2322158,47,,57
811.2922182,47,,57
811.3522207,47,,57
811.4122232,47,,57
811.4722257,47,,57
811.5322281,47,,57
811.5922306,47,,57
811.6522331,47,,57
811.7122356,47,,57
811.772238,47,,57
811.8322405,47,,57
811.892243,47,,57
811.9522455,47,,57
812.0122479,47,,57
812.0722504,47,,57
812.1322529,47,,57
812.1922554,47,,57
812.2522578,47,,57
812.3122603,47,,57
812.3722628,47,,57
812.4322652,47,,57
812.4922677,47,,57
812.5522702,47,,57
812.6122727,47,,57
812.6722751,47,,57
812.7322776,47,,57
812.7922801,47,,57
812.8522826,47,,57
812.912285,47,,57
812.9722875,47,,57
813.03229,47,,57
813.0922925,47,,57
813.1522949,47,,57
813.2122974,47,,57
813.2722999,47,,57
813.3323024,47,,57
813.3923048,47,,57
813.4523073,47,,57
813.5123098,47,,57
813.5723123,47,,57
813.6323147,47,,57
813.6923172,47,,57
813.7523197,47,,57
813.8123222,47,,57
813.8723246,47,,57
813.9323271,47,,57
813.9923296,47,,57
814.0523321,47,,57
814.1123345,47,,57
814.172337,47,,57
814.2323395,47,,57
814.292342,47,,57
814.3523444,47,,57
814.4123469,47,,57
814.4723494,47,,57
814.5323518,47,,57
814.5923543,47,,57
814.6523568,47,,57
814.7123593,47,,57
814.7723617,47,,57
814.8323642,47,,57
814.8923667,47,,57
814.9523692,47,,57
815.0123716,47,,57
815.0723741,47,,57
815.1323766,47,,57
815.1923791,47,,57
815.2523815,47,,57
815.312384,47,,57
815.3723865,47,,57
815.432389,47,,57
815.4923914,47,,57
815.5523939,47,,57
815.6123964,47,,57
815.6723989,47,,57
815.7324013,47,,57
815.7924038,47,,57
815.8524063,47,,57
815.9124088,47,,57
815.9724112,47,,57
816.0324137,47,,57
816.0924162,47,,57
816.1524187,47,,57
816.2124211,47,,57
816.2724236,47,,57
816.3324261,47,,57
816.3924286,47,,57
816.452431,47,,57
816.5124335,47,,57
816.572436,47,,57
816.6324385,47,,57
816.6924409,47,,57
816.7524434,47,,57
816.8124459,47,,57
816.8724483,47,,57
816.9324508,47,,57
816.9924533,47,,57
817.0524558,47,,57
817.1124582,47,,57
817.1724607,47,,57
817.2324632,47,,57
817.2924657,47,,57
817.3524681,47,,57
817.4124706,47,,57
817.4724731,47,,57
817.5324756,47,,57
817.592478,47,,57
817.6524805,47,,57
817.712483,47,,57
817.7724855,47,,57
817.8324879,47,,57
817.8924904,47,,57
817.9524929,47,,57
818.0124954,47,,57
818.0724978,47,,57
818.1325003,47,,57
818.1925028,47,,57
818.2525053,47,,57
818.3125077,47,,57
818.3725102,47,,57
818.4325127,47,,57
818.4925152,47,,57
818.5525176,47,,57
818.6125201,47,,57
818.6725226,47,,57
818.7325251,47,,57
818.7925275,47,,57
818.85253,47,,57
818.9125325,47,,57
818.9725349,47,,57
819.0325374,47,,57
819.0925399,47,,57
819.1525424,47,,57
819.2125448,47,,57
819.2725473,47,,57
819.3325498,47,,57
819.3925523,47,,57
819.4525547,47,,57
819.5125572,47,,57
819.5725597,47,,57
819.6325622,47,,57
819.6925646,47,,57
819.7525671,47,,57
819.8125696,47,,57
819.8725721,47,,57
819.9325745,47,,57
819.992577,47,,57
820.0525795,47,,57
820.112582,47,,57
820.1725844,47,,57
820.2325869,47,,57
820.2925894,47,,57
820.3525919,47,,57
820.4125943,47,,57
820.4725968,47,,57
820.5325993,47,,57
820.5926018,47,,57
820.6526042,47,,57
820.7126067,47,,57
820.7726092,47,,57
820.8326117,47,,57
820.8926141,47,,57
820.9526166,47,,57
821.0126191,47,,57
821.0726216,47,,57
821.132624,47,,57
821.1926265,47,,57
821.252629,47,,57
821.3126314,47,,57
821.3726339,47,,57
821.4326364,47,,57
821.4926389,47,,57
821.5526413,47,,57
821.6126438,47,,57
821.6726463,47,,57
821.7326488,47,,57
821.7926512,47,,57
821.8526537,47,,57
821.9126562,47,,57
821.9726587,47,,57
822.0326611,47,,57
822.0926636,47,,57
822.1526661,47,,57
822.2126686,47,,57
822.272671,47,,57
822.3326735,47,,57
822.392676,47,,57
822.4526785,47,,57
822.5126809,47,,57
822.5726834,47,,57
822.6326859,47,,57
822.6926884,47,,57
822.7526908,47,,57
822.8126933,47,,57
822.8726958,47,,57
822.9326983,47,,57
822.9927007,47,,57
823.0527032,47,,57
823.1127057,47,,57
823.1727082,47,,57
823.2327106,47,,57
823.2927131,47,,57
823.3527156,47,,57
823.4127181,47,,57
823.4727205,47,,57
823.532723,47,,57
823.5927255,47,,57
823.6527279,47,,57
823.7127304,47,,57
823.7727329,47,,57
823.8327354,47,,57
823.8927378,47,,57
823.9527403,47,,57
824.0127428,47,,57
824.0727453,47,,57
824.1327477,47,,57
824.1927502,47,,57
824.2527527,47,,57
824.3127552,47,,57
824.3727576,47,,57
824.4327601,47,,57
824.4927626,47,,57
824.5527651,47,,57
824.6127675,47,,57
824.67277,47,,57
824.7327725,47,,57
824.792775,47,,57
824.8527774,47,,57
824.9127799,47,,57
824.9727824,47,,57
825.0327849,47,,57
825.0927873,47,,57
825.1527898,47,,57
825.2127923,47,,57
825.2727948,47,,57
825.3327972,47,,57
825.3927997,47,,57
825.4528022,47,,57
825.5128047,47,,57
825.5728071,47,,57
825.6328096,47,,57
825.6928121,47,,57
825.7528145,47,,57
825.812817,47,,57
825.8728195,47,,57
825.932822,47,,57
825.9928244,47,,57
826.0528269,47,,57
826.1128294,47,,57
826.1728319,47,,57
826.2328343,47,,57
826.2928368,47,,57
826.3528393,47,,57
826.4128418,47,,57
826.4728442,47,,57
826.5328467,47,,57
826.5928492,47,,57
826.6528517,47,,57
826.7128541,47,,57
826.7728566,47,,57
826.8328591,47,,57
826.8928616,47,,57
826.952864,47,,57
827.0128665,47,,57
827.072869,47,,57
827.1328715,47,,57
827.1928739,47,,57
827.2528764,47,,57
827.3128789,47,,57
827.3728814,47,,57
827.4328838,47,,57
827.4928863,47,,57
827.5528888,47,,57
827.6128913,47,,57
827.6728937,47,,57
827.7328962,47,,57
827.7928987,47,,57
827.8529012,47,,57
827.9129036,47,,57
827.9729061,47,,57
828.0329086,47,,57
828.092911,47,,57
828.1529135,47,,57
828.212916,47,,57
828.2729185,47,,57
