Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
1.931820923,64,78.16959172
1.93632047,64,78.16428403
1.940820018,64,78.15898865
1.945319566,64,78.15370554
1.949819114,64,78.14843464
1.954318661,64,78.14317588
1.958818209,64,78.13792922
1.963317757,64,78.1326946
1.967817305,64,78.12747196
1.972316853,64,78.12226125
1.9768164,64,78.11706241
1.981315948,64,78.1118754
1.985815496,64,78.10670014
1.990315044,64,78.10153661
1.994814591,64,78.09638473
1.999314139,64,78.09124446
2.003813687,64,78.08611574
2.008313235,64,78.08099853
2.012812783,64,78.07589277
2.01731233,64,78.07079841
2.021811878,64,78.06571541
2.026311426,64,78.0606437
2.030810974,64,78.05558324
2.035310522,64,78.05053398
2.039810069,64,78.04549587
2.044309617,64,78.04046886
2.048809165,64,78.03545291
2.053308713,64,78.03044796
2.05780826,64,78.02545396
2.062307808,64,78.02047087
2.066807356,64,78.01549864
2.071306904,64,78.01053723
2.075806452,64,78.00558658
2.080305999,64,78.00064665
2.084805547,64,77.9957174
2.089305095,64,77.99079877
2.093804643,64,77.98589072
2.098304191,64,77.98099321
2.102803738,64,77.97610619
2.107303286,64,77.97122961
2.111802834,64,77.96636344
2.116302382,64,77.96150762
2.120801929,64,77.95666212
2.125301477,64,77.95182689
2.129801025,64,77.94700188
2.134300573,64,77.94218706
2.138800121,64,77.93738237
2.143299668,64,77.93258778
2.147799216,64,77.92780325
2.152298764,64,77.92302873
2.156798312,64,77.91826419
2.16129786,64,77.91350957
2.165797407,64,77.90876484
2.170296955,64,77.90402995
2.174796503,64,77.89930488
2.179296051,64,77.89458957
2.183795598,64,77.88988398
2.188295146,64,77.88518808
2.192794694,64,77.88050183
2.197294242,64,77.87582518
2.20179379,64,77.8711581
2.206293337,64,77.86650054
2.210792885,64,77.86185248
2.215292433,64,77.85721387
2.219791981,64,77.85258466
2.224291528,64,77.84796484
2.228791076,64,77.84335435
2.233290624,64,77.83875315
2.237790172,64,77.83416122
2.24228972,64,77.82957851
2.246789267,64,77.82500499
2.251288815,64,77.82044062
2.255788363,64,77.81588536
2.260287911,64,77.81133918
2.264787459,64,77.80680204
2.269287006,64,77.80227391
2.273786554,64,77.79775474
2.278286102,64,77.79324451
2.28278565,64,77.78874318
2.287285197,64,77.78425071
2.291784745,64,77.77976707
2.296284293,64,77.77529222
2.300783841,64,77.77082614
2.305283389,64,77.76636878
